id,item_num,key_field,qty,name,category,serial_no,turnover_ytd,turnover_ltd,repair_cost_ytd,sell_price,current_store,inactive,pos_store_code,rfid_rental_class_num
70918,1772.0,,0,METAL DETECTOR ACE 150,Builders Tools & Levels,,6.0,859.0,0.0,0.0,1.0,0,,
70919,4141.0,,0,METAL DETECTOR ACE 400,Builders Tools & Levels,,0.0,64.0,0.0,0.0,1.0,0,,
70920,63500.0,,0,METAL DETECTOR,Builders Tools & Levels,,0.0,0.0,0.0,425.0,0.0,0,,
70921,68742.0,,0,"METAL DETECTOR, ACE 300 - 68742",Builders Tools & Levels,,24.0,58.0,0.0,425.0,4.0,0,,
70922,68743.0,,0,"METAL DETECTOR, ACE 300 - 68743",Builders Tools & Levels,,0.0,4.0,0.0,425.0,4.0,0,,
70923,63496.0,,0,METAL DETECTOR - 8001,Miscellaneous Tool,1318-0325-100-4342,3.0,64.0,0.0,425.0,2.0,0,,
70924,63497.0,,0,METAL DETECTOR - 8004,Miscellaneous Tool,,7.0,83.0,0.0,295.0,2.0,0,,
70925,63498.0,,0,METAL DETECTOR - 8005,Miscellaneous Tool,9071-0325-014-42B6,10.0,61.0,0.0,295.0,2.0,0,,
70927,2511.0,,0,METAL DETECTOR TUBE TYPE,Builders Tools & Levels,,14.0,557.0,0.0,0.0,1.0,0,,
70928,71385.0,,0,metering diaphram,"Stihl, Parts",,0.0,0.0,0.0,9.49,4.0,0,,
70929,71957.0,,0,TAKE OFF WHEEL 225/75R15,Parts - Internal Repair/Maint Order,,0.0,1.0,0.0,0.0,4.0,0,,
70930,72618.0,,0,AIR FILTER,Parts - Internal Repair/Maint Order,,1.0,1.0,0.0,40.66,2.0,0,,
70931,4668.0,,0,"Filter, Air",Parts - Outside/Customer Repair,,0.0,1.0,0.0,0.0,1.0,0,,
70932,71134.0,,0,FUEL FILTER,Parts - Outside/Customer Repair,,0.0,2.0,0.0,0.0,2.0,0,,
70933,67599.0,,0,FUEL FILTER,Parts - Outside/Customer Repair,,0.0,0.0,0.0,8.97,2.0,0,,
70934,66587.0,,0,CABIN FILTER - 2016 CHEVY 2500,Parts - Outside/Customer Repair,,0.0,1.0,0.0,37.27,2.0,0,,
70935,72503.0,,0,OIL FILTER,Parts - Internal Repair/Maint Order,,0.0,0.0,0.0,0.0,1.0,0,,
70936,72603.0,,0,OIL FILTER,Parts - Internal Repair/Maint Order,,1.0,1.0,0.0,9.81,2.0,0,,
70937,4352.0,,0,"Filter, Oil",Parts - Outside/Customer Repair,,0.0,2.0,0.0,0.0,1.0,0,,
70938,4351.0,,0,"Filter, Oil",Parts - Outside/Customer Repair,,0.0,9.0,0.0,0.0,1.0,0,,
70939,4712.0,,0,"Filter, Oil",Parts - Outside/Customer Repair,,0.0,1.0,0.0,0.0,1.0,0,,
70940,4392.0,,0,Oil Filter,Parts - Outside/Customer Repair,,0.0,1.0,0.0,0.0,1.0,0,,
70941,72817.0,,0,HOSE CLAMPS,Parts - Internal Repair/Maint Order,,1.0,1.0,0.0,0.0,1.0,0,,
70942,3928.0,,0,PA APPLE ADAPTER,Audio & Visual Equipment,,0.0,5.0,0.0,0.0,1.0,0,,
70943,3927.0,,0,PA MINI STEREO CORD,Audio & Visual Equipment,,0.0,0.0,0.0,0.0,1.0,0,,
70945,3929.0,,0,"PA 1/4"" STEREO TO MINI STEREO",Audio & Visual Equipment,,0.0,1.0,0.0,0.0,1.0,0,,
70947,3751.0,,0,PA MICROPHONE WIRELESS kit,Audio & Visual Equipment,,0.0,1.0,0.0,0.0,1.0,0,,
70949,67229.0,,0,"TRUCK, MILEAGE DEPOSIT",Trucks,,0.0,0.0,0.0,100.0,0.0,0,,
70950,67324.0,,0,"TRUCK, MILEAGE DEPOSIT",Trucks,,0.0,1.0,0.0,100.0,1.0,0,,
70951,67325.0,,0,"TRUCK, MILEAGE DEPOSIT",Trucks,,4.0,178.0,0.0,100.0,2.0,0,,
70952,71041.0,,0,"TRUCK, MILEAGE DEPOSIT",Trucks,,0.0,2.0,0.0,100.0,4.0,0,,
70953,68398.0,,0,"LOADER, MINI, PLANER ATTACHMENT",Earthmoving Equipment,,0.0,0.0,0.0,0.0,0.0,0,,
70954,3748.0,,0,"LOADER, MINI, PLANER, 48"" - 3748",Earthmoving Equipment,,1.0,59.0,0.0,0.0,1.0,0,,
70955,68446.0,,0,"LOADER, MINI, PLANER ATTACHMENT - 68446",Earthmoving Equipment,280000295,2.0,5.0,0.0,0.0,4.0,0,,
70956,60411.0,,0,"LOADER, MINI, PLANER, 48"" - 7203",Earthmoving Equipment,890820,4.0,15.0,0.0,1200.0,2.0,0,,
70958,3350.0,,0,"LOADER, MINI, TILLER, ATTACHMENT",Earthmoving Equipment,890281,0.0,152.0,0.0,1300.0,1.0,0,,
70961,72874.0,,0,"LOADER, MINI, SOIL CONDITIONER, 60""",Earthmoving Equipment,,0.0,0.0,0.0,0.0,0.0,0,,
70962,72876.0,,0,"LOADER, MINI, SOIL CONDITIONER - 72876",Earthmoving Equipment,2502130066,2.0,2.0,0.0,0.0,1.0,0,,
70963,65269.0,,0,"LOADER, MINI, TRENCHER, ATT. 36""",Earthmoving Equipment,,0.0,0.0,0.0,0.0,0.0,0,,
70964,2820.0,,0,"LOADER, MINI, TRENCHER, ATT. 36"" - 2820",Earthmoving Equipment,,1.0,196.0,0.0,0.0,4.0,0,,
70965,65244.0,,0,"LOADER, MINI, TRENCHER, ATT. 36"" - 3606",Earthmoving Equipment,,1.0,11.0,0.0,0.0,2.0,0,,
70970,64787.0,,0,"MISCELLANEOUS, EVENT SALE ITEM",Event Disposable Sales,,158.0,12777.0,0.0,5.0,3.0,0,,
70971,5044.0,,0,ENVIRONMENTAL FEE & SUPPLIES,Parts - Internal Repair/Maint Order,,0.0,0.0,0.0,0.0,1.0,0,,
70972,60606.0,,0,"BLADE, DIAMOND, MISC.","Saws, Grinders & Cutters",,0.0,0.0,0.0,170.5,0.0,0,,
70973,60603.0,,0,"BLADE, PAVER BRICK, 10""","Saws, Grinders & Cutters",10 X .95 X 5/8 UA,4.0,10.0,0.0,142.95,2.0,0,,
70974,60605.0,,0,"BLADE, 10"" PORCELAIN/MARBLE","Saws, Grinders & Cutters",,0.0,0.0,0.0,109.95,2.0,0,,
70975,60602.0,,0,"BLADE,  DIAMOND, 9"" (GREEN)","Saws, Grinders & Cutters","ESCHX-9X.080X5/8""",0.0,0.0,0.0,170.5,2.0,0,,
70976,66390.0,,0,SHOP SUPPLIES,Parts - Internal Repair/Maint Order,,0.0,12.0,0.0,10.6,2.0,0,,
70977,71254.0,,0,AIR FILTER,Parts - Outside/Customer Repair,,0.0,1.0,0.0,0.0,2.0,0,,
70979,1387.0,,0,"MIXER, CEMENT, ELEC, WHEELBARROW-1387",Concrete Tools,,6.0,539.0,0.0,400.0,1.0,0,,
70981,1388.0,,0,"MIXER, CEM. ELEC 4 CF TOWABLE-1388",Concrete Tools,,1.0,274.0,0.0,0.0,1.0,0,,
70982,67534.0,,0,"MIXER, CEM. ELEC 4 CF TOWABLE",Concrete Tools,,0.0,0.0,0.0,0.0,0.0,0,,
70983,68750.0,,0,"MIXER, CEM. ELEC 5 CF  - 68750",Concrete Tools,,10.0,36.0,0.0,0.0,4.0,0,,
70984,68751.0,,0,"MIXER, CEM. ELEC 5 CF - 68751",Concrete Tools,,0.0,6.0,0.0,0.0,4.0,0,,
70985,67535.0,,0,"MIXER, CEM. ELEC 4 CF TOWABLE-67535",Concrete Tools,,4.0,15.0,0.0,0.0,2.0,0,,
70987,1675.0,,0,"MIXER, CEM. GAS 6 CF TOWABLE- 1675",Concrete Tools,,2.0,217.0,0.0,1200.0,1.0,0,,
70988,67545.0,,0,"MIXER, CEM. GAS 6 CF TOWABLE",Concrete Tools,,0.0,0.0,0.0,0.0,0.0,0,,
70994,61626.0,,0,"MIXING PADDLE, 1/2"" SHAFT",Sheetrock Equipment,,0.0,0.0,0.0,33.0,0.0,0,,
70995,68939.0,,0,"MIXING PADDLE, 1/2"" SHAFT - 004",Sheetrock Equipment,,0.0,0.0,0.0,33.0,4.0,0,,
70996,61625.0,,0,"MIXING PADDLE, 1/2"" SHAFT - 8830",Sheetrock Equipment,,0.0,0.0,0.0,33.0,2.0,0,,
70997,68769.0,,0,"MIXER, PADDLE",Concrete Tools,,0.0,0.0,0.0,0.0,0.0,0,,
70998,68774.0,,0,"MIXER, PADDLE - 004",Concrete Tools,,0.0,0.0,0.0,0.0,4.0,0,,
70999,66823.0,,0,"JACK-MARINE SWIVEL, BOLT-ON",Parts - Outside/Customer Repair,,0.0,1.0,0.0,61.96,2.0,0,,
71000,72532.0,,0,"JACK-MARINE SWIVEL, BOLT ON",Parts - Internal Repair/Maint Order,,0.0,0.0,0.0,81.99,2.0,0,,
71001,66492.0,,0,"FLANGE, ABS ROTOR, RR",Parts - Outside/Customer Repair,,0.0,1.0,0.0,194.92,2.0,0,,
71002,66493.0,,0,"ABS ROTOR, RR, FE83/84",Parts - Outside/Customer Repair,,0.0,1.0,0.0,190.6,2.0,0,,
71003,65168.0,,0,LH. TAIL LIGHT,Parts - Internal Repair/Maint Order,,0.0,1.0,0.0,0.0,2.0,0,,
71004,65169.0,,0,RH. TAIL LIGHT,Parts - Internal Repair/Maint Order,,0.0,1.0,0.0,0.0,2.0,0,,
71005,4960.0,,0,Battery,Parts - Internal Repair/Maint Order,,0.0,1.0,0.0,0.0,1.0,0,,
71006,67866.0,,0,"LIFT, MATERIAL 16'",Material Handling & Jacks,,0.0,0.0,0.0,0.0,0.0,0,,
71007,4280.0,,0,"LIFT, MATERIAL 16' - 4280",Material Handling & Jacks,,12.0,241.0,0.0,0.0,1.0,0,,
71008,67867.0,,0,"LIFT, MATERIAL 16' - 67867",Material Handling & Jacks,,8.0,24.0,0.0,0.0,1.0,0,,
71009,71112.0,,0,"LIFT, MATERIAL 16'- 71112",Material Handling & Jacks,MLM2024-01932,6.0,19.0,0.0,0.0,4.0,0,,
71010,71113.0,,0,"LIFT, MATERIAL 16'- 71113",Material Handling & Jacks,MLM2024-01933,1.0,4.0,0.0,0.0,4.0,0,,
71011,72868.0,,0,MUD M IXER CHUTE EXTENSION,Parts - Internal Repair/Maint Order,,1.0,1.0,0.0,0.0,4.0,0,,
71012,71178.0,,0,"MUD MIXER, ELECTRIC",Concrete Tools,MMXRZ20608,0.0,0.0,0.0,3395.0,4.0,0,,
71013,72945.0,,0,3/8 IN. BRASS SOLENOID VALVE,Parts - Internal Repair/Maint Order,,1.0,1.0,0.0,0.0,1.0,0,,
71014,73008.0,,0,POWER SWITCH - MMXR-3221,Parts - Internal Repair/Maint Order,,1.0,1.0,0.0,20.37,2.0,0,,
71015,71561.0,,0,POWER SWITCH FOR MMXR-3221,Parts - Internal Repair/Maint Order,,1.0,1.0,0.0,0.0,2.0,0,,
71016,71432.0,,0,AUGER AND AXLE ASSEMBLY FOR MMXR-3221,Parts - Internal Repair/Maint Order,,0.0,1.0,0.0,0.0,2.0,0,,
71017,71435.0,,0,M5-15MM OUTER HEXAGON BOLT WITH WASHER,Parts - Internal Repair/Maint Order,,0.0,4.0,0.0,0.0,2.0,0,,
71018,2939.0,,0,"INFLATABLE, BLOWER",EVENT - A/V & Games,,7.0,645.0,0.0,0.0,1.0,0,,
71019,2577.0,,0,"INFLATABLE, CASTLE",Games & Activities,,0.0,300.0,0.0,0.0,1.0,0,,
71021,4129.0,,0,"INFLATABLE, COMBO SIDE SLIDE- WAYZATA",EVENT - A/V & Games,,1.0,65.0,0.0,0.0,1.0,0,,
71022,3942.0,,0,"INFLATABLE, COMBO FRONT SLIDE-WAYZATA",EVENT - A/V & Games,,0.0,67.0,0.0,0.0,1.0,0,,
71023,3802.0,,0,"INFLATABLE, SMALL HOUSE 12' x 12'",Games & Activities,,0.0,6.0,0.0,0.0,1.0,0,,
71024,3803.0,,0,"INFLATABLE, BIG HOUSE 15' x 15'",Games & Activities,,0.0,42.0,0.0,0.0,1.0,0,,
71025,2578.0,,0,"INFLATABLE, DISNEY",Games & Activities,,0.0,137.0,0.0,0.0,1.0,0,,
71029,60868.0,,0,"MOP, BUCKET & PRESS",Floor Care & Sanders,,0.0,0.0,0.0,108.82,0.0,0,,
71030,60867.0,,0,"MOP, BUCKET & PRESS - 9702",Floor Care & Sanders,,0.0,0.0,0.0,108.82,2.0,0,,
71031,2619.0,,0,MOP & BUCKET,Floor Care & Sanders,,1.0,47.0,0.0,0.0,1.0,0,,
71032,60705.0,,0,"MIXER, MORTAR, 9 CF, GAS",Concrete Tools,,0.0,0.0,0.0,2995.0,0.0,0,,
71033,60704.0,,0,"MIXER, MORTAR, 9 CF, GAS - 9002",Concrete Tools,A2757084,1.0,18.0,0.0,2995.0,2.0,0,,
71034,61052.0,,0,"HOIST, MOTOR, K/D",Material Handling & Jacks,,0.0,0.0,0.0,975.0,0.0,0,,
71035,61050.0,,0,"HOIST, MOTOR, K/D - 1502",Material Handling & Jacks,NONE JAY,0.0,4.0,0.0,975.0,2.0,0,,
71037,61059.0,,0,"HOIST, MOTOR, TOWABLE, 10'",Material Handling & Jacks,,0.0,0.0,0.0,1595.0,0.0,0,,
71038,61058.0,,0,"HOIST, MOTOR, TOWABLE, 10' - 6079",Material Handling & Jacks,,15.0,62.0,0.0,1595.0,2.0,0,,
71039,61057.0,,0,"HOIST, MOTOR, TOWABLE",Material Handling & Jacks,,0.0,0.0,0.0,250.0,0.0,0,,
71040,61055.0,,0,"HOIST, MOTOR, TOWABLE - 5714",Material Handling & Jacks,7372,0.0,13.0,0.0,250.0,2.0,0,,
71042,69182.0,,0,"HOIST, MOTOR, TOWABLE - 69182",Material Handling & Jacks,,0.0,1.0,0.0,250.0,4.0,0,,
71043,66829.0,,0,"TAX, MOTOR VEHICLE MN (9.2%)",STORE FEES & DISCOUNTS,,0.0,0.0,0.0,0.09,1.0,0,,
71044,66830.0,,0,"TAX, MOTOR VEHICLE MN (9.2%)",STORE FEES & DISCOUNTS,,0.0,0.0,0.0,0.09,2.0,0,,
71045,66831.0,,0,"TAX, MOTOR VEHICLE MN (9.2%)",STORE FEES & DISCOUNTS,,0.0,0.0,0.0,0.09,3.0,0,,
71046,69240.0,,0,"SLING, MOTOR HOIST",Automotive Tools,,0.0,0.0,0.0,0.0,0.0,0,,
71047,69241.0,,0,"SLING, MOTOR HOIST - 004",Automotive Tools,,0.0,0.0,0.0,0.0,4.0,0,,
71048,61434.0,,0,"MOVING BLANKETS, SET OF 6",Moving Accessories,,0.0,0.0,0.0,21.95,0.0,0,,
71050,61433.0,,0,"MOVING BLANKETS, SET OF 6",Moving Accessories,,1.0,14.0,0.0,21.95,2.0,0,,
71051,61364.0,,0,"MOWER, BILLY GOAT, HIGH-WEED",Lawn & Garden Equipment,,0.0,0.0,0.0,3995.0,0.0,0,,
71052,61363.0,,0,"MOWER, BILLY GOAT, HIGH-WEED - 2601",Lawn & Garden Equipment,060120424,4.0,35.0,0.0,3995.0,2.0,0,,
71053,3599.0,,0,"MOWER, BRUSH 26"" - 3599",Lawn & Garden Equipment,,3.0,344.0,0.0,3595.0,1.0,0,,
71054,67735.0,,0,"MOWER, BRUSH 26"" - 67735",Lawn & Garden Equipment,,13.0,22.0,0.0,3595.0,1.0,0,,
71055,67736.0,,0,"MOWER, BRUSH 26""",Lawn & Garden Equipment,,0.0,0.0,0.0,3595.0,1.0,0,,
71057,71046.0,,0,"MOWER, BRAVE PRO, HIGH-WEED - 71046",Lawn & Garden Equipment,,19.0,36.0,0.0,3995.0,4.0,0,,
71058,71362.0,,0,"MOWER BLADE TORO 22""",Parts - Outside/Customer Repair,,0.0,1.0,0.0,19.99,4.0,0,,
71061,909.0,,0,"MOWER, HI WEED 26""",Lawn & Garden Equipment,,0.0,292.0,0.0,0.0,1.0,0,,
71063,912.0,,0,"MOWER, LAWN RIDING KUBOTA 38""",Lawn & Garden Equipment,,0.0,229.0,0.0,800.0,1.0,0,,
71064,3763.0,,0,"MOWER, LAWN RIDING CRAFTS 38""",Lawn & Garden Equipment,,0.0,36.0,0.0,0.0,1.0,0,,
71067,61297.0,,0,"MOWER, STRING, WALK-BEHIND - 2101",Lawn & Garden Equipment,4575995,0.0,2.0,0.0,595.0,2.0,0,,
71068,66950.0,,0,GAL GEAR LUBE,Parts - Outside/Customer Repair,,0.0,1.0,0.0,42.36,2.0,0,,
71069,67443.0,,0,HOSE CLAMP,Parts - Outside/Customer Repair,,0.0,0.0,0.0,3.88,2.0,0,,
71070,67444.0,,0,HOSE CLAMP,Parts - Outside/Customer Repair,,0.0,0.0,0.0,3.88,2.0,0,,
71071,67445.0,,0,HOSE CLAMP,Parts - Outside/Customer Repair,,0.0,0.0,0.0,3.88,2.0,0,,
71072,73014.0,,0,HOSE CLAMP,Parts - Internal Repair/Maint Order,,0.0,0.0,0.0,0.89,2.0,0,,
71073,71837.0,,0,HOSE CLAMP,Parts - Internal Repair/Maint Order,,0.0,0.0,0.0,4.05,2.0,0,,
71074,67270.0,,0,HOSE CLAMPS,Parts - Outside/Customer Repair,,0.0,0.0,0.0,3.05,2.0,0,,
71075,67446.0,,0,HOSE CLAMP,Parts - Outside/Customer Repair,,0.0,0.0,0.0,3.88,2.0,0,,
71076,67447.0,,0,HOSE CLAMP,Parts - Outside/Customer Repair,,0.0,0.0,0.0,3.88,2.0,0,,
71077,66932.0,,0,HUB ASSEMBLY,Parts - Outside/Customer Repair,,0.0,3.0,0.0,0.0,1.0,0,,
71078,72885.0,,0,TRAILRBRG KIT,Parts - Internal Repair/Maint Order,,0.0,0.0,0.0,0.0,1.0,0,,
71079,71762.0,,0,"13"" Thick Black stipping Maint. pad","Sales, Equip. Related",,0.0,0.0,0.0,4.95,4.0,0,,
71080,65045.0,,0,"17"" Thick Tan Buffing Pad",Parts - Internal Repair/Maint Order,,0.0,0.0,0.0,6.95,2.0,0,,
71081,71763.0,,0,"17"" Thick black stripping maint. pad","Sales, Equip. Related",,0.0,0.0,0.0,8.73,4.0,0,,
71082,65047.0,,0,"20"" TAN BUFFING PAD",Parts - Internal Repair/Maint Order,,0.0,0.0,0.0,8.95,2.0,0,,
71083,65046.0,,0,"20"" WHITE BUFFING PAD",Parts - Internal Repair/Maint Order,,0.0,0.0,0.0,8.95,2.0,0,,
71084,66984.0,,0,RELAY,Parts - Outside/Customer Repair,,0.0,1.0,0.0,5.59,2.0,0,,
71085,72353.0,,0,OIL SEAL,Parts - Internal Repair/Maint Order,,24.0,24.0,0.0,0.0,1.0,0,,
71086,67144.0,,0,PISTON SEAL,Parts - Outside/Customer Repair,,0.0,1.0,0.0,27.66,2.0,0,,
71087,1.0,,0,"RENTAL ITEM, MISCELLANEOUS",Miscellaneous Tool,,0.0,948.0,0.0,1.0,1.0,0,,
71088,4297.0,,0,Drum Shaft (open drum),Parts - Internal Repair/Maint Order,,0.0,1.0,0.0,0.0,1.0,0,,
71089,70947.0,,0,"RENTAL ITEM, MISCELLANEOUS",Miscellaneous Tool,,2.0,30.0,0.0,1.0,4.0,0,,
71090,3857.0,,0,"RENTAL, GIFT CERTIFICATE",Miscellaneous Tool,,0.0,0.0,0.0,20.0,1.0,0,,
71091,4238.0,,0,"RENTAL ITEM, PARTY MISCELLANEOUS",Miscellaneous Party,,0.0,3462.0,0.0,1.0,1.0,0,,
71092,67142.0,,0,U-SEAL,Parts - Outside/Customer Repair,,0.0,1.0,0.0,18.31,2.0,0,,
71093,2.0,,0,"SALES ITEM, MISCELLANEOUS","Sales, Equip. Related",,0.0,585.0,0.0,0.01,1.0,0,,
71094,72557.0,,0,MS162#15,"Stihl, New Equipment",545499066,0.0,0.0,0.0,219.99,4.0,0,,
71095,72558.0,,0,MS162#16,"Stihl, New Equipment",545499073,1.0,1.0,0.0,199.99,4.0,0,,
71096,71666.0,,0,MS162#2,"Stihl, New Equipment",542717628,0.0,1.0,0.0,199.99,4.0,0,,
71097,71899.0,,0,MS162#3,"Stihl, New Equipment",543537947,1.0,1.0,0.0,127.99,4.0,0,,
71098,71900.0,,0,MS162#4,"Stihl, New Equipment",543538052,1.0,1.0,0.0,199.99,4.0,0,,
71099,71948.0,,0,MS162#5,"Stihl, New Equipment",543968744,1.0,1.0,0.0,199.99,4.0,0,,
71100,71949.0,,0,MS162#6,"Stihl, New Equipment",543968745,0.0,1.0,0.0,199.99,4.0,0,,
71101,71160.0,,0,MS170#21,"Stihl, New Equipment",536461264,0.0,1.0,0.0,179.99,4.0,0,,
71102,71161.0,,0,MS170#22,"Stihl, New Equipment",536461270,0.0,1.0,0.0,179.99,4.0,0,,
71103,71284.0,,0,MS170#23,"Stihl, New Equipment",536135559,0.0,1.0,0.0,179.99,4.0,0,,
71104,71285.0,,0,MS170#24,"Stihl, New Equipment",536135578,0.0,1.0,0.0,199.99,4.0,0,,
71105,71286.0,,0,MS170#25,"Stihl, New Equipment",536135583,0.0,1.0,0.0,199.99,4.0,0,,
71106,71287.0,,0,MS170#26,"Stihl, New Equipment",536135584,0.0,1.0,0.0,199.99,4.0,0,,
71107,72400.0,,0,MS182#2,"Stihl, New Equipment",544383317,1.0,1.0,0.0,249.99,4.0,0,,
71108,72511.0,,0,MS182#5,"Stihl, New Equipment",545468103,1.0,1.0,0.0,249.99,4.0,0,,
71109,72512.0,,0,MS182#6,"Stihl, New Equipment",545468154,1.0,1.0,0.0,249.99,4.0,0,,
71110,72997.0,,0,MS182C#1,"Stihl, New Equipment",546638439,0.0,0.0,0.0,319.99,4.0,0,,
71111,72998.0,,0,MS182C#2,"Stihl, New Equipment",546638466,0.0,0.0,0.0,319.99,4.0,0,,
71112,72723.0,,0,MS212#1,"Stihl, New Equipment",545523060,0.0,0.0,0.0,379.99,4.0,0,,
71113,72724.0,,0,MS212#2,"Stihl, New Equipment",545523085,0.0,0.0,0.0,379.99,4.0,0,,
71114,72431.0,,0,MS250#12,"Stihl, New Equipment",545044967,0.0,0.0,0.0,429.99,4.0,0,,
71115,72432.0,,0,MS250#13,"Stihl, New Equipment",545044970,1.0,1.0,0.0,399.99,4.0,0,,
71116,71312.0,,0,MS250#14,"Stihl, New Equipment",542098748,0.0,1.0,0.0,349.99,4.0,0,,
71117,71313.0,,0,MS250#15,"Stihl, New Equipment",542098765,0.0,1.0,0.0,399.99,4.0,0,,
71118,71733.0,,0,MS250#19,"Stihl, New Equipment",542928860,0.0,1.0,0.0,349.99,4.0,0,,
71119,71734.0,,0,MS250#20,"Stihl, New Equipment",542928863,0.0,1.0,0.0,349.99,4.0,0,,
71120,72131.0,,0,MS250#21,"Stihl, New Equipment",544568616,1.0,1.0,0.0,429.99,4.0,0,,
71121,71196.0,,0,ms250#22,"Stihl, New Equipment",542318416,0.0,1.0,0.0,399.99,4.0,0,,
71122,71197.0,,0,ms250#23,"Stihl, New Equipment",542318419,0.0,0.0,0.0,429.99,4.0,0,,
71123,71850.0,,0,ms250#30,"Stihl, New Equipment",543877212,0.0,1.0,0.0,349.99,4.0,0,,
71124,71851.0,,0,ms250#31,"Stihl, New Equipment",543877217,0.0,1.0,0.0,349.99,4.0,0,,
71125,73000.0,,0,MS251C#1,"Stihl, New Equipment",546827394,1.0,1.0,0.0,439.99,4.0,0,,
71126,73001.0,,0,MS251C#2,"Stihl, New Equipment",546827441,0.0,0.0,0.0,479.99,4.0,0,,
71127,72721.0,,0,MS271#15,"Stihl, New Equipment",546269919,0.0,0.0,0.0,529.99,4.0,0,,
71128,72722.0,,0,MS271#16,"Stihl, New Equipment",546269921,0.0,0.0,0.0,529.99,4.0,0,,
71129,71735.0,,0,MS271#18,"Stihl, New Equipment",541778457,0.0,1.0,0.0,489.99,4.0,0,,
71130,71736.0,,0,MS271#19,"Stihl, New Equipment",541778481,1.0,1.0,0.0,499.99,4.0,0,,
71131,73182.0,,0,MS311#10,"Stihl, New Equipment",196781572,0.0,0.0,0.0,719.99,4.0,0,,
71132,72559.0,,0,MS311#11,"Stihl, New Equipment",196254736,1.0,1.0,0.0,669.99,4.0,0,,
71133,71708.0,,0,ms311#24,"Stihl, New Equipment",195336871,1.0,1.0,0.0,669.99,4.0,0,,
71134,73213.0,,0,MS400 C-M Z CHAINSAW,"Stihl, New Equipment",197067585,1.0,1.0,0.0,1159.99,4.0,0,,
71135,65024.0,,0,"SALES ITEM, MISCELLANEOUS",Parts - Outside/Customer Repair,,249.0,726.0,0.0,0.01,2.0,0,,
71136,70946.0,,0,"SALES ITEM, MISCELLANEOUS","Sales, Equip. Related",,57.0,132.0,0.0,0.01,4.0,0,,
71137,72841.0,,0,msa220,"Stihl, New Equipment",450329331,1.0,1.0,0.0,0.0,4.0,0,,
71138,72842.0,,0,msa220#1,"Stihl, New Equipment",450329336,1.0,1.0,0.0,0.0,4.0,0,,
71139,72839.0,,0,msa 300,"Stihl, New Equipment",449629345,1.0,1.0,0.0,0.0,4.0,0,,
71140,72840.0,,0,msa300#1,"Stihl, New Equipment",449629355,1.0,1.0,0.0,0.0,4.0,0,,
71141,72553.0,,0,MSA60#12,"Stihl, New Equipment",545877460,1.0,1.0,0.0,299.99,4.0,0,,
71142,72554.0,,0,MSA60#13,"Stihl, New Equipment",545877461,0.0,0.0,0.0,329.99,4.0,0,,
71143,71386.0,,0,MSA60#2,"Stihl, New Equipment",,0.0,1.0,0.0,299.99,4.0,0,,
71144,71817.0,,0,MSA60#5,"Stihl, New Equipment",541915105,0.0,1.0,0.0,249.99,4.0,0,,
71145,71818.0,,0,MSA60#6,"Stihl, New Equipment",541915198,1.0,1.0,0.0,299.99,4.0,0,,
71146,72652.0,,0,MSA60#8,"Stihl, New Equipment",545935098,0.0,0.0,0.0,329.99,4.0,0,,
71147,73148.0,,0,OIL FILTER,Parts - Internal Repair/Maint Order,,1.0,1.0,0.0,7.17,2.0,0,,
71148,4239.0,,0,"SALES ITEM, PARTY MISCELLANEOUS",EVENT - Table Cover Sales,,0.0,17.0,0.0,0.01,1.0,0,,
71149,4530.0,,0,"SALES ITEM, MISCELLANEOUS PARTS",Parts - Internal Repair/Maint Order,,0.0,2.0,0.0,0.01,1.0,0,,
71150,67143.0,,0,METRIC WIPER,Parts - Outside/Customer Repair,,0.0,1.0,0.0,4.43,2.0,0,,
71151,67641.0,,0,WATER PUMP (2013 F 150),Parts - Internal Repair/Maint Order,,0.0,1.0,0.0,97.52,2.0,0,,
71152,72707.0,,0,PLUG ASM-MULCH 21,Parts - Outside/Customer Repair,,1.0,1.0,0.0,20.99,2.0,0,,
71153,73109.0,,0,SCREW SHOULDER 30X46,Parts - Outside/Customer Repair,,0.0,0.0,0.0,4.22,2.0,0,,
71154,72456.0,,0,SCREW HEX. WASH. HD,Parts - Outside/Customer Repair,,0.0,0.0,0.0,3.64,2.0,0,,
71155,72679.0,,0,NUT-HEX FLANGE 5/8,Parts - Outside/Customer Repair,,0.0,0.0,0.0,6.13,2.0,0,,
71156,72706.0,,0,CHUTE-SIDE DISCHARGE,Parts - Outside/Customer Repair,,1.0,1.0,0.0,13.97,2.0,0,,
71157,72680.0,,0,SHAFT-BLADE SPINDLE,Parts - Outside/Customer Repair,,0.0,0.0,0.0,43.24,2.0,0,,
71158,73107.0,,0,PIN DOWEL,Parts - Outside/Customer Repair,,0.0,0.0,0.0,3.93,2.0,0,,
71159,72728.0,,0,KEY-IGNITION BLK,Parts - Outside/Customer Repair,,0.0,0.0,0.0,15.01,2.0,0,,
71160,72455.0,,0,SPRING-CHUTE ADJ,Parts - Outside/Customer Repair,,0.0,0.0,0.0,3.88,2.0,0,,
71161,72792.0,,0,AIR FILTER W/PREFI,Parts - Outside/Customer Repair,,1.0,1.0,0.0,19.34,2.0,0,,
71162,72681.0,,0,BLADE-21.21 2N1,Parts - Outside/Customer Repair,,0.0,0.0,0.0,27.5,2.0,0,,
